d,o,h,l,c,v
20353,4195.0,4195.0,3680.0,4000.0,54229
20360,4000.0,4000.0,3800.0,3875.0,8650
20367,3875.0,4155.0,3875.0,3890.0,20746
20374,3885.0,3885.0,3805.0,3850.0,13651
20381,3850.0,3850.0,3750.0,3780.0,24208
20388,3780.0,3780.0,3500.0,3500.0,33963
20395,3500.0,3500.0,3450.0,3460.0,30461
20402,3460.0,3575.0,3460.0,3510.0,23911
20409,3540.0,3785.0,3540.0,3785.0,15734
20416,3785.0,3840.0,3770.0,3840.0,9163
20423,3840.0,4100.0,3840.0,3990.0,11971
20430,3990.0,4080.0,3990.0,4015.0,10944
20437,4000.0,4000.0,3990.0,3990.0,8436
20444,3950.0,3990.0,3805.0,3990.0,33005
20451,3990.0,3990.0,3750.0,3940.0,15606
20458,3900.0,4100.0,3900.0,4100.0,15477
20465,4100.0,4295.0,4100.0,4285.0,10956
20472,4280.0,4595.0,4280.0,4595.0,19887
20479,4605.0,4745.0,4595.0,4745.0,17152
20486,4615.0,4795.0,4615.0,4795.0,7225
