d,o,h,l,c,v
19100,5345,5345,5215,5340,6030
19107,5300,5350,5300,5310,6150
19114,5310,5500,5310,5500,11787
19121,5500,5910,5350,5910,3202
19128,6345,6350,5900,5900,5780
19135,5900,5900,5460,5900,3518
19142,5895,5900,5485,5800,2737
19149,5850,5900,5700,5900,1042
19156,5900,6375,5900,6350,3092
19163,6345,6375,6200,6200,36618
19170,6200,6200,6200,6200,11069
19177,6200,6250,6100,6200,297
19184,6250,6250,6080,6250,2892
19191,6250,6250,6135,6200,16667
19198,6100,6245,6050,6245,17820
19205,6240,6245,5995,5995,16759
