d,o,h,l,c,v
20311,4795.0,4800.0,4700.0,4790.0,32752
20318,4790.0,4850.0,4790.0,4810.0,32018
20325,4810.0,4975.0,4810.0,4975.0,27044
20332,4950.0,5055.0,4950.0,5055.0,47435
20339,5005.0,5510.0,5005.0,5390.0,24243
20346,5395.0,6000.0,5395.0,5805.0,31344
20353,5900.0,5900.0,5405.0,5450.0,44881
20360,5445.0,5600.0,5445.0,5455.0,44662
20367,5515.0,5680.0,5500.0,5650.0,95993
20374,5650.0,5750.0,5600.0,5600.0,63059
20381,5600.0,5700.0,5550.0,5650.0,62217
20388,5700.0,6000.0,5595.0,5740.0,30479
20395,5550.0,5650.0,5550.0,5640.0,40563
20402,5640.0,5700.0,5600.0,5620.0,40468
20409,5620.0,5780.0,5500.0,5780.0,24151
20416,5780.0,5780.0,5550.0,5775.0,17347
20423,5770.0,5815.0,5765.0,5800.0,17566
20430,5685.0,5795.0,5685.0,5700.0,17921
20437,5620.0,5790.0,5500.0,5735.0,21267
20444,5650.0,5650.0,5555.0,5565.0,43227
20451,5565.0,5750.0,5565.0,5740.0,65734
20458,5740.0,5970.0,5735.0,5800.0,25533
20465,5810.0,5990.0,5810.0,5990.0,10808
20472,5990.0,6095.0,5990.0,6095.0,22952
20479,6100.0,6200.0,5905.0,6200.0,26123
20486,6385.0,6395.0,6385.0,6395.0,3778
