d,o,h,l,c,v
19163,3450,3450,3330,3335,5123
19170,3335,3600,3300,3545,11908
19177,3750,3855,3505,3750,182
19184,3750,3800,3550,3750,636
19191,3740,3740,3475,3735,771
19198,3735,3740,3500,3500,4693
19205,3750,3800,3750,3800,2360
19212,3755,3800,3745,3750,528
19219,3750,3750,3500,3700,392
19226,3700,3700,3400,3650,226
19233,3650,3700,3550,3550,415
19240,3550,3555,3550,3550,596
19247,3555,3700,3555,3690,1118
19254,3690,3690,3680,3685,93
19261,3600,3680,3500,3600,1304
19268,3500,3500,3250,3250,1199
